Billing document,Billing Type,Calendar Day,Material group,,Plant,,Sales Office,,Sold-to party,Billing Qty:Base UoM
5173003245,ZP06,17.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28187,5
5173003246,ZP06,17.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28187,5
5173003247,ZP06,17.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,30377,2
5173003248,ZP06,17.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27981,10
5173003249,ZP06,17.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27981,10
5173003250,ZP06,17.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27981,5
5173003251,ZP06,17.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27981,5
5173003252,ZP06,17.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,10
5173003253,ZP06,17.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,10
5173003254,ZP06,17.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27271,5
5173003255,ZP06,17.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27271,3
5173003256,ZP06,17.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,5
5173003257,ZP06,18.01.2018,FG0014,HDPE 2 - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27271,2
5173003258,ZP06,18.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31329,1
5173003259,ZP06,18.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31329,1
5173003260,ZP06,19.01.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,5
5173003261,ZP06,19.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27959,2.75
5173003262,ZP06,19.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27959,2.25
5173003263,ZP06,19.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003264,ZP06,20.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003265,ZP06,20.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28409,1
5173003266,ZP06,20.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003267,ZP06,22.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27959,1
5173003268,ZP06,22.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27256,5
5173003269,ZP06,22.01.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,5
5173003270,ZP06,23.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27256,5
5173003271,ZP06,23.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,30377,1
5173003272,ZP06,23.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31191,10
5173003273,ZP06,24.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27256,5
5173003274,ZP06,24.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27981,5
5173003275,ZP06,24.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27125,5
5173003276,ZP06,24.01.2018,FG0014,HDPE 2 - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27125,2
5173003277,ZP06,24.01.2018,FG0014,HDPE 2 - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27756,3
5173003278,ZP06,24.01.2018,FG0014,HDPE 2 - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,8
5173003279,ZP06,24.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,7
5173003280,ZP06,24.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,3
5173003281,ZP06,24.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27959,2.5
5173003282,ZP06,24.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27959,2.5
5173003283,ZP06,24.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,7
5173003284,ZP06,24.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,8
5173003285,ZP06,24.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,5
5173003286,ZP06,24.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,5
5173003287,ZP06,24.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,2
5173003288,ZP06,24.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,10
5173003289,ZP06,24.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,5
5173003290,ZP06,27.01.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,5
5173003291,ZP06,29.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28187,3
5173003292,ZP06,29.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28187,2
5173003293,ZP06,29.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003294,ZP06,30.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28189,15
5173003295,ZP06,30.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003296,ZP06,30.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,4
5173003297,ZP06,30.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,4
5173003298,ZP06,30.01.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,2
5173003299,ZP06,30.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,30377,0.25
5173003300,ZP06,30.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31286,1.25
5173003301,ZP06,30.01.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,0.775
5173003302,ZP06,30.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,3
5173003303,ZP06,30.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,3
5173003304,ZP06,30.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,0.975
5173003305,ZP06,30.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,0.025
5173003306,ZP06,30.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,4
5173003307,ZP06,30.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27271,1.5
5173003308,ZP06,31.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28187,3
5173003309,ZP06,31.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28187,2
5173003310,ZP06,31.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003311,ZP06,31.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31287,10
5173003312,ZP06,31.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31287,15
5173003313,ZP06,31.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31287,15
5173003314,ZP06,31.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31186,2
5173003315,ZP06,31.01.2018,FG0014,HDPE 2 - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31186,1
5173003316,ZP06,31.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27125,4
5173003317,ZP06,31.01.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27125,8
5173003318,ZP06,31.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27981,15
5173003319,ZP06,31.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27981,5
5173003320,ZP06,31.01.2018,FG0022,HDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27981,15
5173003321,ZP06,31.01.2018,FG0022,HDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27981,10
5173003322,ZP06,31.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27981,10
5173003323,ZP06,31.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27981,5
5173003324,ZP06,31.01.2018,FG0014,HDPE 2 - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,1
5173003325,ZP06,31.01.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,3.5
5173003326,ZP06,31.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,4.75
5173003327,ZP06,31.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,9
5173003328,ZP06,31.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,1
5173003329,ZP06,31.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,8.1
5173003330,ZP06,31.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,0.15
5173003331,ZP06,31.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,0.5
5173003332,ZP06,31.01.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,0.5
5173003333,ZP06,31.01.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,0.5
5173003334,ZP06,31.01.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,1.5
5173003335,ZP06,01.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,30377,1
5173003336,ZP06,01.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27271,1.475
5173003337,ZP06,01.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27271,0.025
5173003338,ZP06,02.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,5
5173003339,ZP06,02.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31329,2
5173003340,ZP06,03.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27959,5
5173003341,ZP06,05.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,3
5173003342,ZP06,05.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,30377,0.25
5173003343,ZP06,05.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003344,ZP06,06.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31329,2
5173003345,ZP06,06.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28511,2
5173003346,ZP06,06.02.2018,FG0022,HDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,3
5173003347,ZP06,06.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27271,5
5173003348,ZP06,07.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27256,3
5173003349,ZP06,07.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27256,2
5173003350,ZP06,07.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27959,5
5173003351,ZP06,07.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003352,ZP06,07.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003353,ZP06,08.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,30611,5
5173003354,ZP06,08.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,30611,1
5173003355,ZP06,08.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28511,3
5173003356,ZP06,08.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,8
5173003357,ZP06,08.02.2018,FG0022,HDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,2
5173003358,ZP06,08.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003359,ZP06,09.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003360,ZP06,10.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,30377,1
5173003361,ZP06,10.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27959,2
5173003362,ZP06,10.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003363,ZP06,10.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,4.125
5173003364,ZP06,10.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,7
5173003365,ZP06,10.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,1
5173003366,ZP06,10.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,5.625
5173003367,ZP06,10.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,0.025
5173003368,ZP06,10.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,1.175
5173003369,ZP06,10.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,0.25
5173003370,ZP06,10.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,1
5173003371,ZP06,12.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27256,2
5173003372,ZP06,12.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,12
5173003373,ZP06,12.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27256,2
5173003374,ZP06,12.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003375,ZP06,12.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,1
5173003376,ZP06,12.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,2
5173003377,ZP06,13.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003378,ZP06,13.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,6
5173003379,ZP06,13.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,2
5173003380,ZP06,13.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,1
5173003381,ZP06,13.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31329,2
5173003382,ZP06,13.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27256,2
5173003383,ZP06,13.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,10
5173003384,ZP06,13.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003385,ZP06,13.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,1.75
5173003386,ZP06,13.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,1
5173003387,ZP06,14.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28409,2
5173003388,ZP06,14.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,5
5173003389,ZP06,14.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003390,ZP06,14.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,0.225
5173003391,ZP06,14.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,0.075
5173003392,ZP06,14.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,0.15
5173003393,ZP06,14.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,0.5
5173003394,ZP06,14.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,1.5
5173003395,ZP06,15.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28187,3
5173003396,ZP06,15.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003397,ZP06,16.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27894,3
5173003398,ZP06,16.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28409,3
5173003399,ZP06,16.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31286,2
5173003400,ZP06,16.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31251,4
5173003401,ZP06,16.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27255,2.5
5173003402,ZP06,16.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,7
5173003403,ZP06,16.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,6
5173003404,ZP06,16.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27271,1.5
5173003405,ZP06,17.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,12
5173003406,ZP06,17.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,1
5173003407,ZP06,17.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,2
5173003408,ZP06,17.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003409,ZP06,17.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,1
5173003410,ZP06,19.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31329,2
5173003411,ZP06,19.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27256,5
5173003412,ZP06,19.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27256,3
5173003413,ZP06,19.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
5173003414,ZP06,19.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31286,4
5173003415,ZP06,19.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28409,3
5173003416,ZP06,19.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27894,3
5173003417,ZP06,19.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,30377,2
5173003418,ZP06,19.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28187,2
5173003419,ZP06,19.02.2018,FG0001,HDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,1
5173003420,ZP06,20.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,30611,3
5173003421,ZP06,20.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,29996,0.5
5173003422,ZP06,20.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,26622,5
5173003423,ZP06,20.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27256,2
5173003424,ZP06,20.02.2018,FG0023,LLDPE U PC-II,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,27256,2
5173003425,ZP06,20.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31329,1
5173003426,ZP06,20.02.2018,FG0002,HDPE - GLEX,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,31329,1
5173003427,ZP06,21.02.2018,FG0003,LLDPE - GLENE,5173,NAVYUG POLYSTOCK CEN,1300,LUCKNOW Zonal Office,28135,2
