"Material.group","Plant","Sales.Office","Billing.Qty.Base.UoM","Lower_Predicted_Value","Higher_Predicted_Value","Date"
"FG0003",5117,"2100",10,894811.51580283,903759.630960859,2018-02-07
"FG0023",5117,"2100",5,380043.23100391,383843.663313949,2018-02-07
"FG0001",5117,"2100",8,672185.884931445,678907.74378076,2018-02-08
"FG0003",5117,"2100",1.5,12183.2771691084,12305.1099407995,2018-02-09
"FG0023",5117,"2100",3,172113.828240618,173834.966523024,2018-02-09
"FG0001",5117,"2100",0.25,-132592.488024935,-133918.412905184,2018-02-10
"FG0003",5117,"2100",8,686387.471604064,693251.346320105,2018-02-12
"FG0023",5117,"2100",2,67819.3659019917,68497.5595610116,2018-02-12
"FG0003",5117,"2100",15,1412986.21792607,1427116.08010533,2018-02-12
"FG0003",5117,"2100",2,63588.5461851954,64224.4316470474,2018-02-12
"FG0003",5117,"2100",1,-40211.2747179568,-40613.3874651364,2018-02-12
"FG0001",5117,"2100",12,1086725.64663002,1097592.90309632,2018-02-12
"FG0001",5117,"2100",1,-55072.3833045661,-55623.1071376118,2018-02-12
"FG0023",5117,"2100",1,-36145.3354796618,-36506.7888344584,2018-02-13
"FG0001",5117,"2100",0.75,-81187.2190088481,-81999.0911989366,2018-02-13
"FG0001",5117,"2100",1,-55237.2637830675,-55789.6364208981,2018-02-13
"FG0001",5117,"2100",1.15,-39667.2906475961,-40063.9635540721,2018-02-13
"FG0023",5117,"2100",1,-36145.3354796618,-36506.7888344584,2018-02-13
"FG0003",5117,"2100",5,374658.24793762,378404.830416996,2018-02-14
"FG0003",5117,"2100",20,1931655.56148478,1950972.11709963,2018-02-14
"FG0003",5117,"2100",10,893657.352453336,902593.925977869,2018-02-14
"FG0003",5117,"2100",2,63093.9047496915,63724.8437971884,2018-02-15
"FG0003",5117,"2100",1,-40705.9161534607,-41112.9753149953,2018-02-15
"FG0003",5117,"2100",16,1516291.3973937,1531454.31136764,2018-02-15
"FG0003",5117,"2100",3,166893.725652829,168562.662909357,2018-02-15
"FG0023",5117,"2100",0.1,-129894.935249493,-131193.884601987,2018-02-15
"FG0003",5117,"2100",5,374163.606502116,377905.242567137,2018-02-17
"FG0023",5117,"2100",2,66994.9635094851,67664.91314458,2018-02-17
"FG0003",5117,"2100",5,373833.845545113,377572.184000564,2018-02-19
"FG0003",5117,"2100",3,166234.203738824,167896.545776212,2018-02-19
"FG0001",5117,"2100",16,1500770.76689309,1515778.47456202,2018-02-19
"FG0001",5117,"2100",0.85,-71796.5197895467,-72514.4849874422,2018-02-19
"FG0023",5117,"2100",2,66500.3220739812,67165.325294721,2018-02-20
"FG0003",5117,"2100",23,2241900.8608447,2264319.86945315,2018-02-21
"FG0014",5117,"2100",7,585354.462502792,591208.00712782,2018-02-21
"FG0003",5117,"2100",10,892503.189103827,901428.220994865,2018-02-21
"FG0003",5117,"2100",2,61939.7414001822,62559.1388141841,2018-02-22
"FG0003",5117,"2100",2,61939.7414001822,62559.1388141841,2018-02-22
"FG0003",5117,"2100",5,373339.204109609,377072.596150705,2018-02-22
"FG0003",5117,"2100",5,373174.323631108,376906.066867419,2018-02-23
"FG0001",5117,"2100",1,-56886.0685680807,-57454.9292537615,2018-02-23
"FG0023",5117,"2100",4,273605.322444767,276341.375669214,2018-02-23
"FG0003",5117,"2100",2,61774.8609216809,62392.6095308977,2018-02-23
"FG0001",5117,"2100",8,669712.67775394,676409.80453148,2018-02-23
"FG0001",5117,"2100",4,254513.394141361,257058.528082775,2018-02-23
"FG0003",5117,"2100",5,373009.443152606,376739.537584133,2018-02-24
"FG0003",5117,"2100",15,1410677.89122705,1424784.67013932,2018-02-26
"FG0003",5117,"2100",1,-42519.6014169753,-42944.797431145,2018-02-26
"FG0014",5117,"2100",5,376930.418303996,380699.722487036,2018-02-26
"FG0003",5117,"2100",15,1410513.01074855,1424618.14085604,2018-02-27
"FG0003",5117,"2100",5,372514.801717103,376239.949734274,2018-02-27
"FG0014",5117,"2100",4,272965.716922358,275695.374091581,2018-02-27
"FG0003",5117,"2100",10,891349.025754318,900262.516011861,2018-02-28
"FG0001",5117,"2100",5,357488.812651992,361063.700778512,2018-02-28
"FG0003",5117,"2100",5,372349.921238601,376073.420450987,2018-02-28
"FG0023",5117,"2100",2,65181.2782459706,65833.0910284303,2018-02-28
"FG0001",5117,"2100",3,149889.170845702,151388.062554159,2018-02-28
"FG0001",5117,"2100",3,149889.170845702,151388.062554159,2018-02-28
"FG0003",5117,"2100",7,579949.563044891,585749.05867534,2018-02-28
"FG0003",5117,"2100",4,268550.100335464,271235.601338818,2018-02-28
"FG0001",5117,"2100",8,668888.275361434,675577.158115048,2018-02-28
"FG0001",5117,"2100",1,-57710.4709605873,-58287.5756701931,2018-02-28
"FG0001",5117,"2100",7,565088.454458281,570739.339002864,2018-02-28
"FG0001",5117,"2100",0.7,-88850.41723153,-89738.9214038452,2018-02-28
"FG0001",5117,"2100",4.3,284828.938019797,287677.227399995,2018-02-28
"FG0001",5117,"2100",4,253688.991748855,256225.881666343,2018-02-28
"FG0023",5117,"2100",1,-38618.5426571816,-39004.7280837534,2018-02-28
"FG0001",5117,"2100",4,253688.991748855,256225.881666343,2018-02-28
"FG0003",5117,"2100",0.125,-131746.886965543,-133064.355835198,2018-03-03
"FG0003",5117,"2100",5,373947.478980273,377686.953770076,2018-03-05
"FG0003",5117,"2100",5,373947.478980273,377686.953770076,2018-03-05
"FG0003",5117,"2100",2,62548.0162708461,63173.4964335546,2018-03-05
"FG0023",5117,"2100",2,66778.8359876424,67446.6243475188,2018-03-05
"FG0023",5117,"2100",1,-37020.9849155098,-37391.1947646649,2018-03-05
"FG0003",5117,"2100",1,-41251.8046323061,-41664.3226786292,2018-03-05
"FG0003",5117,"2100",5,373947.478980273,377686.953770076,2018-03-05
"FG0003",5117,"2100",5,373782.598501772,377520.424486789,2018-03-06
"FG0003",5117,"2100",0.5,-93316.5955623686,-94249.7615179923,2018-03-06
"FG0003",5117,"2100",5,373782.598501772,377520.424486789,2018-03-06
"FG0003",5117,"2100",5,373782.598501772,377520.424486789,2018-03-06
"FG0023",5117,"2100",0.05,-135960.575730488,-137320.181487793,2018-03-07
"FG0003",5117,"2100",10,892451.942060485,901376.46148109,2018-03-08
"FG0003",5117,"2100",2,61723.6138783395,62340.8500171229,2018-03-10
"FG0003",5117,"2100",2,61723.6138783395,62340.8500171229,2018-03-10
"FG0023",5117,"2100",3,169754.254498273,171451.797043256,2018-03-10
"FG0023",5117,"2100",2,65624.6726381481,66280.9193645295,2018-03-12
"FG0003",5117,"2100",1,-42405.9679818004,-42830.0276616184,2018-03-12
"FG0003",5117,"2100",5,372793.315630779,376521.248787086,2018-03-12
"FG0003",5117,"2100",4,268993.494727641,271683.429674918,2018-03-12
"FG0003",5117,"2100",3,165193.673824489,166845.610562734,2018-03-12
"FG0003",5117,"2100",5,372628.435152277,376354.7195038,2018-03-13
"FG0003",5117,"2100",5,372628.435152277,376354.7195038,2018-03-13
"FG0003",5117,"2100",3,165028.793345988,166679.081279448,2018-03-13
"FG0023",5117,"2100",2,65459.7921596467,66114.3900812432,2018-03-13
"FG0023",5117,"2100",2,65130.0312026441,65781.3315146706,2018-03-15
"FG0003",5117,"2100",2,60899.2114858478,61508.2036007063,2018-03-15
"FG0003",5117,"2100",3,164699.032388985,166346.022712875,2018-03-15
"FG0003",5117,"2100",3,164534.151910484,166179.493429589,2018-03-16
"FG0022",5117,"2100",1,-110289.154785126,-111392.046332978,2018-03-19
"FG0023",5117,"2100",1,-39329.3116145134,-39722.6047306585,2018-03-19
"FG0014",5117,"2100",6,479524.828814313,484320.077102456,2018-03-20
"FG0003",5117,"2100",5,371144.510845765,374855.955954223,2018-03-22
"FG0022",5117,"2100",1.5,-59048.7662475556,-59639.2539100312,2018-03-23
"FG0003",5117,"2100",2,59085.5262223333,59676.3814845566,2018-03-26
"FG0023",5117,"2100",5,374715.808648556,378462.966735042,2018-03-26
"FG0003",5117,"2100",2,59085.5262223333,59676.3814845566,2018-03-26
"FG0014",5117,"2100",2,63171.3818522245,63803.0956707467,2018-03-27
"FG0003",5117,"2100",3,162720.466646969,164347.671313439,2018-03-27
"FG0003",5117,"2100",2,58920.645743832,59509.8522012703,2018-03-27
"FG0003",5117,"2100",10,888989.452011973,897879.346532092,2018-03-29
"FG0023",5117,"2100",0.5,-92878.0268510878,-93806.8071195987,2018-03-29
"FG0023",5117,"2100",3,166621.525406763,168287.740660831,2018-03-29
"FG0001",5117,"2100",13,1185527.80613481,1197383.08419615,2018-03-29
"FG0023",5117,"2100",4,270256.465831414,272959.030489728,2018-03-30
"FG0003",5117,"2100",13,1200224.03424291,1212226.27458534,2018-03-30
"FG0003",5117,"2100",0.875,-58348.794207707,-58932.2821497841,2018-03-30
"FG0003",5117,"2100",1.6,16906.0759470761,17075.1367065468,2018-03-30
"FG0003",5117,"2100",0.825,-63538.7852528691,-64174.1731053978,2018-03-30
"FG0003",5117,"2100",0.825,-63538.7852528691,-64174.1731053978,2018-03-30
"FG0014",5117,"2100",5,374076.203126147,377816.965157409,2018-03-30
"FG0023",5117,"2100",6,477856.107637703,482634.66871408,2018-03-30
"FG0023",5117,"2100",5,374056.286734551,377796.849601897,2018-03-30
"FG0014",5117,"2100",2,62676.7404167205,63303.5078208877,2018-03-30
"FG0014",5117,"2100",1,-41123.0804864317,-41534.311291296,2018-03-30
"FG0023",5117,"2100",1,-41142.9968780279,-41554.4268468082,2018-03-30
"FG0022",5117,"2100",1.2,-91342.8758680075,-92256.3046266876,2018-03-30
"FG0003",5117,"2100",0.175,-131173.549318403,-132485.284811587,2018-03-31
"FG0003",5117,"2100",0.4,-107818.589615196,-108896.775511348,2018-03-31
"FG0003",5117,"2100",0.475,-100033.60304746,-101033.939077935,2018-03-31
"FG0003",5117,"2100",1.125,-32563.7194604129,-32889.356655017,2018-03-31
"FG0003",5117,"2100",0.175,-131173.549318403,-132485.284811587,2018-03-31
"FG0003",5117,"2100",0.05,-144148.526931286,-145590.012200599,2018-03-31
"FG0003",5117,"2100",0.95,-50728.6881184578,-51235.9749996424,2018-03-31
"FG0003",5117,"2100",0.15,-133768.544840977,-135106.230289386,2018-03-31
"FG0023",5117,"2100",0.85,-56877.8504919857,-57446.6289969055,2018-03-31
"FG0023",5117,"2100",1,-41307.8773565143,-41720.9561300795,2018-03-31
"FG0023",5117,"2100",2.1,72871.9256369472,73600.6448933166,2018-03-31
"FG0022",5117,"2100",5.3,334071.509356394,337412.224449958,2018-03-31
"FG0023",5117,"2100",1.5,10592.0330950618,10697.9534260124,2018-03-31
"FG0023",5117,"2100",7,581491.048062354,587305.958542978,2018-03-31
"FG0023",5117,"2100",16,1515689.43619065,1530846.33055256,2018-03-31
"FG0023",5117,"2100",1,-41307.8773565143,-41720.9561300795,2018-03-31
"FG0023",5117,"2100",0.5,-93207.7878080755,-94139.8656861563,2018-03-31
"FG0023",5117,"2100",0.15,-129537.72512418,-130833.102375422,2018-03-31
"FG0023",5118,"1000",1,-12155.4689596295,-12277.0236492258,2018-01-06
"FG0023",5118,"1000",1,-12155.4689596295,-12277.0236492258,2018-01-06
"FG0023",5118,"1000",3,195444.17284666,197398.614575127,2018-01-06
"FG0002",5118,"1000",10,922107.043662801,931328.114099429,2018-01-09
"FG0002",5118,"1000",10,922107.043662801,931328.114099429,2018-01-09
"FG0002",5118,"1000",10,922107.043662801,931328.114099429,2018-01-09
"FG0023",5118,"1000",1,-12650.1103951335,-12776.6114990848,2018-01-09
"FG0001",5118,"1000",4,279492.543532416,282287.46896774,2018-01-10
"FG0023",5118,"1000",2,90490.1885940284,91395.0904799686,2018-01-13
"FG0023",5118,"1000",3,194290.009497166,196232.909592137,2018-01-13
"FG0023",5118,"1000",3,193960.248540163,195899.851025565,2018-01-15
"FG0023",5118,"1000",5,401230.12938945,405242.430683344,2018-01-17
"FG0023",5118,"1000",3,193630.48758316,195566.792458992,2018-01-17
"FG0023",5118,"1000",2,89830.6666800231,90728.9733468233,2018-01-17
"FG0023",5118,"1000",6,505029.950292602,510080.249795528,2018-01-17
"FG0023",5118,"1000",5,401230.12938945,405242.430683344,2018-01-17
"FG0023",5118,"1000",2,89830.6666800231,90728.9733468233,2018-01-17
"FG0023",5118,"1000",1.5,37930.756228447,38310.0637907314,2018-01-17
"FG0023",5118,"1000",5,401230.12938945,405242.430683344,2018-01-17
"FG0023",5118,"1000",8.5,764529.502550453,772174.797575957,2018-01-17
"FG0023",5118,"1000",6,505029.950292602,510080.249795528,2018-01-17
"FG0023",5118,"1000",10,920229.233905166,929431.526244218,2018-01-17
"FG0023",5118,"1000",4,297430.308486313,300404.611571176,2018-01-17
"FG0023",5118,"1000",4,297430.308486313,300404.611571176,2018-01-17
"FG0003",5118,"1000",15,1434997.51870412,1449347.49389116,2018-01-17
"FG0003",5118,"1000",15,1434997.51870412,1449347.49389116,2018-01-17
"FG0023",5118,"1000",15,1439228.3384209,1453620.62180511,2018-01-17
"FG0023",5118,"1000",10,920229.233905166,929431.526244218,2018-01-17
"FG0023",5118,"1000",10,920229.233905166,929431.526244218,2018-01-17
"FG0023",5118,"1000",10,920229.233905166,929431.526244218,2018-01-17
"FG0023",5118,"1000",1.7,58690.7204090804,59277.6276131712,2018-01-17
"FG0003",5118,"1000",15,1434997.51870412,1449347.49389116,2018-01-17
"FG0023",5118,"1000",1,-15947.719965145,-16107.1971647964,2018-01-29
"FG0023",5118,"1000",3,191651.921841145,193568.441059556,2018-01-29
"FG0023",5118,"1000",2,87687.2204595059,88564.092664101,2018-01-30
"FG0023",5118,"1000",1.5,35787.3100079298,36145.1831080091,2018-01-30
"FG0023",5118,"1000",4,295286.862265795,298239.730888453,2018-01-30
"FG0003",5118,"1000",10,913854.967967868,922993.517647546,2018-01-30
"FG0003",5118,"1000",10,913854.967967868,922993.517647546,2018-01-30
"FG0003",5118,"1000",10,913854.967967868,922993.517647546,2018-01-30
"FG0023",5118,"1000",5,399086.683168933,403077.550000622,2018-01-30
"FG0023",5118,"1000",15,1436920.01172189,1451289.21183911,2018-01-31
"FG0023",5118,"1000",15,1436920.01172189,1451289.21183911,2018-01-31
"FG0023",5118,"1000",5,398921.802690446,402911.020717351,2018-01-31
"FG0023",5118,"1000",20,1955919.11623761,1975478.30739999,2018-01-31
"FG0023",5118,"1000",15,1436920.01172189,1451289.21183911,2018-01-31
"FG0023",5118,"1000",10,917920.907206163,927100.116278224,2018-01-31
"FG0023",5118,"1000",20,1955919.11623761,1975478.30739999,2018-01-31
"FG0023",5118,"1000",5,398921.802690446,402911.020717351,2018-01-31
"FG0023",5118,"1000",15,1436920.01172189,1451289.21183911,2018-01-31
"FG0023",5118,"1000",16,1540719.83262503,1556127.03095128,2018-01-31
"FG0023",5118,"1000",20,1955919.11623761,1975478.30739999,2018-01-31
"FG0023",5118,"1000",16,1540719.83262503,1556127.03095128,2018-01-31
"FG0023",5118,"1000",4,295121.981787309,298073.201605182,2018-01-31
"FG0023",5118,"1000",3.575,251007.057903469,253517.128482503,2018-01-31
"FG0023",5118,"1000",6.425,546836.547477424,552304.912952198,2018-01-31
"FG0023",5118,"1000",2,87522.3399810195,88397.5633808297,2018-01-31
"FG0023",5118,"1000",10,917920.907206163,927100.116278224,2018-01-31
"FG0023",5118,"1000",10,917920.907206163,927100.116278224,2018-01-31
"FG0023",5118,"1000",8.5,762221.175851449,769843.387609964,2018-01-31
"FG0003",5118,"1000",1,-20508.3006389141,-20713.3836453032,2018-01-31
"FG0014",5118,"1000",15,1438702.36633366,1453089.389997,2018-02-07
"FG0002",5118,"1000",15,1439241.21587169,1453633.62803041,2018-02-07
"FG0002",5118,"1000",5,401243.006840244,405255.436908646,2018-02-07
"FG0002",5118,"1000",10,920242.11135596,929444.53246952,2018-02-07
"FG0001",5118,"1000",19.725,1908890.51205651,1927979.41717708,2018-02-14
"FG0001",5118,"1000",0.275,-110016.004509628,-111116.164554724,2018-02-14
"FG0001",5118,"1000",20,1937435.46280488,1956809.81743293,2018-02-14
"FG0001",5118,"1000",10,899437.253773436,908431.62631117,2018-02-14
"FG0001",5118,"1000",10,899437.253773436,908431.62631117,2018-02-14
"FG0001",5118,"1000",5,380438.14925772,384242.530750297,2018-02-14
"FG0001",5118,"1000",5.55,437528.050754458,441903.331262002,2018-02-14
"FG0001",5118,"1000",14.45,1361346.45679243,1374959.92136035,2018-02-14
"FG0001",5118,"1000",6.55,541327.871657595,546741.150374171,2018-02-14
"FG0001",5118,"1000",13.45,1257546.63588929,1270122.10224818,2018-02-14
"FG0014",5118,"1000",15,1437548.20298417,1451923.68501401,2018-02-14
"FG0023",5118,"1000",5,398705.675168604,402692.73192029,2018-02-19
"FG0023",5118,"1000",4,294905.854265466,297854.912808121,2018-02-19
"FG0023",5118,"1000",9.5,865804.869232759,874462.917925086,2018-02-19
"FG0023",5118,"1000",3,191106.033362314,193017.093695937,2018-02-19
"FG0023",5118,"1000",3.5,241522.019507378,243937.239702452,2018-02-28
"FG0023",5118,"1000",1,-17977.5327504873,-18157.3080779922,2018-02-28
"FG0023",5118,"1000",20,1954219.06440926,1973761.25505335,2018-02-28
"FG0023",5118,"1000",5,397221.750862092,401193.968370713,2018-02-28
"FG0023",5118,"1000",9,812421.034474671,820545.244819418,2018-02-28
"FG0014",5118,"1000",15,1436507.67306982,1450872.74980052,2018-03-07
"FG0023",5118,"1000",2,86100.802066341,86961.8100870045,2018-03-13
"FG0023",5118,"1000",2,86100.802066341,86961.8100870045,2018-03-13
"FG0023",5118,"1000",1,-18358.5407508165,-18542.1261583246,2018-03-17
"FG0003",5118,"1000",1,-22589.3604675978,-22815.2540722738,2018-03-17
"FG0023",5118,"1000",2,84781.7582383305,85629.5758207138,2018-03-21
"FG0023",5118,"1000",1.5,32881.8477867544,33210.6662646219,2018-03-21
"FG0014",5118,"1000",15,1434199.34637082,1448541.33983452,2018-03-21
"FG0014",5118,"1000",5,396036.256860867,399996.619429476,2018-03-22
"FG0023",5118,"1000",5,395191.938076749,399143.857457517,2018-03-27
"FG0023",5118,"1000",5,395191.938076749,399143.857457517,2018-03-27
"FG0023",5118,"1000",1,-20007.3455358297,-20207.418991188,2018-03-27
"FG0023",5118,"1000",2,83792.4753673226,84630.4001209958,2018-03-27
"FG0023",5118,"1000",3,187097.654834956,188968.631383306,2018-03-30
"FG0023",5118,"1000",2,83297.8339318186,84130.8122711368,2018-03-30
"FG0023",5118,"1000",2,83297.8339318186,84130.8122711368,2018-03-30
"FG0023",5118,"1000",5,394697.296641245,398644.269607658,2018-03-30
"FG0003",5118,"1000",20,1947463.79047163,1966938.42837634,2018-03-30
"FG0003",5118,"1000",10,909465.581440181,918560.237254582,2018-03-30
"FG0003",5118,"1000",15,1428464.68595591,1442749.33281547,2018-03-30
"FG0002",5118,"1000",15,1433254.27160233,1447586.81431836,2018-03-30
"FG0002",5118,"1000",6,499055.883474037,504046.442308777,2018-03-30
"FG0002",5118,"1000",9,810455.346183464,818559.899645299,2018-03-30
"FG0001",5118,"1000",15,1413603.5773693,1427739.613143,2018-03-30
"FG0001",5118,"1000",15,1413603.5773693,1427739.613143,2018-03-30
"FG0002",5118,"1000",1.2,651.862660452724,658.381287057251,2018-03-31
"FG0023",5118,"1000",4,290732.595259622,293639.921212218,2018-03-31
"FG0023",5118,"1000",16,1536330.44609734,1551693.75055832,2018-03-31
"FG0023",5118,"1000",0.5,-72566.7779013813,-73292.4456803951,2018-03-31
"FG0023",5118,"1000",1,-20666.86744982,-20873.5361243182,2018-03-31
"FG0003",5118,"1000",15,1428299.80547743,1442582.8035322,2018-03-31
"FG0002",5118,"1000",4.65,358761.244776294,362348.857224057,2018-03-31
"FG0002",5118,"1000",9.15,825860.438840449,834119.043228853,2018-03-31
"FG0003",5118,"1000",3.325,216436.896433219,218601.265397551,2018-03-31
"FG0003",5118,"1000",8.175,719866.027813464,727064.688091599,2018-03-31
"FG0023",5118,"1000",5,394532.416162759,398477.740324387,2018-03-31
"FG0023",5119,"1400",0.5,-77885.0408379287,-78663.8912463079,2018-01-02
"FG0002",5119,"1400",5,389772.919155836,393670.648347394,2018-01-02
"FG0001",5119,"1400",1,-45077.0586897731,-45527.8292766708,2018-01-02
"FG0023",5119,"1400",3,181614.511419922,183430.656534121,2018-01-02
"FG0001",5119,"1400",5,369957.344444305,373656.917888748,2018-01-03
"FG0002",5119,"1400",10,908607.143193051,917693.214624982,2018-01-03
"FG0002",5119,"1400",10,908607.143193051,917693.214624982,2018-01-03
"FG0002",5119,"1400",3,182008.396871045,183828.480839756,2018-01-03
"FG0002",5119,"1400",1.5,26143.7850378305,26405.2228882088,2018-01-04
